rank_text,rank_href,rank,name_text,name_href,models
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,69,1010data,https://db-engines.com/en/system/1010data,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,70,Altibase,https://db-engines.com/en/system/Altibase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,71,Cubrid,https://db-engines.com/en/system/Cubrid,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,72,FoundationDB,https://db-engines.com/en/system/FoundationDB,Document store|Key-value store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,73,Infobright,https://db-engines.com/en/system/Infobright,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,74,NuoDB ,https://db-engines.com/en/system/NuoDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,75,NonStop SQL,https://db-engines.com/en/system/NonStop+SQL,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,76,DataEase,https://db-engines.com/en/system/DataEase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,77,HAWQ,https://db-engines.com/en/system/HAWQ,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,78,Citus,https://db-engines.com/en/system/Citus,Relational DBMS|Document store
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,79,DBISAM,https://db-engines.com/en/system/DBISAM,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,80,Kognitio,https://db-engines.com/en/system/Kognitio,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,81,R:BASE,https://db-engines.com/en/system/R%3ABASE,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,82,solidDB,https://db-engines.com/en/system/solidDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,83,SQL.JS,https://db-engines.com/en/system/SQL.JS,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,84,Actian Vector,https://db-engines.com/en/system/Actian+Vector,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,85,Datacom/DB,https://db-engines.com/en/system/Datacom%2FDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,86,Clustrix,https://db-engines.com/en/system/Clustrix,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,87,ScaleArc,https://db-engines.com/en/system/ScaleArc,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,88,CrateDB ,https://db-engines.com/en/system/CrateDB,Relational DBMS|Search engine|Document store
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,89,Splice Machine,https://db-engines.com/en/system/Splice+Machine,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,90,FrontBase,https://db-engines.com/en/system/FrontBase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,91,NexusDB,https://db-engines.com/en/system/NexusDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,92,GBase ,https://db-engines.com/en/system/GBase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,93,InterSystems IRIS ,https://db-engines.com/en/system/InterSystems+IRIS,Document store|Key-value store|Object oriented DBMS|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,94,OpenBase,https://db-engines.com/en/system/OpenBase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,95,Kinetica,https://db-engines.com/en/system/Kinetica,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,96,VistaDB,https://db-engines.com/en/system/VistaDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,97,AlaSQL,https://db-engines.com/en/system/AlaSQL,Document store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,98,SQream DB,https://db-engines.com/en/system/SQream+DB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,99,c-treeACE ,https://db-engines.com/en/system/c-treeACE,Key-value store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,100,Postgres-XL,https://db-engines.com/en/system/Postgres-XL,Relational DBMS|Document store
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,101,Trafodion,https://db-engines.com/en/system/Trafodion,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,102,eXtremeDB ,https://db-engines.com/en/system/eXtremeDB,Relational DBMS|Time Series DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,103,Actian PSQL,https://db-engines.com/en/system/Actian+PSQL,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,104,FaunaDB ,https://db-engines.com/en/system/FaunaDB,Document store|Graph DBMS|Relational DBMS|Time Series DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,105,Alibaba Cloud MaxCompute,https://db-engines.com/en/system/Alibaba+Cloud+MaxCompute,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,106,Raima Database Manager,https://db-engines.com/en/system/Raima+Database+Manager,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,107,PipelineDB,https://db-engines.com/en/system/PipelineDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,108,Tajo,https://db-engines.com/en/system/Tajo,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,109,Alibaba Cloud HybridDB,https://db-engines.com/en/system/Alibaba+Cloud+HybridDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,110,Sequoiadb ,https://db-engines.com/en/system/Sequoiadb,Document store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,111,Mimer SQL,https://db-engines.com/en/system/Mimer+SQL,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,112,c-treeEDGE ,https://db-engines.com/en/system/c-treeEDGE,Key-value store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,113,SnappyData,https://db-engines.com/en/system/SnappyData,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,114,Comdb2,https://db-engines.com/en/system/Comdb2,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,115,ElevateDB,https://db-engines.com/en/system/ElevateDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,116,AgensGraph ,https://db-engines.com/en/system/AgensGraph,Graph DBMS|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,117,Lovefield,https://db-engines.com/en/system/Lovefield,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,118,TransLattice,https://db-engines.com/en/system/TransLattice,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,119,EsgynDB ,https://db-engines.com/en/system/EsgynDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,120,ITTIA,https://db-engines.com/en/system/ITTIA,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,121,Valentina Server,https://db-engines.com/en/system/Valentina+Server,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,122,ActorDB,https://db-engines.com/en/system/ActorDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,123,XtremeData,https://db-engines.com/en/system/XtremeData,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,124,GRAKN.AI ,https://db-engines.com/en/system/GRAKN.AI,Graph DBMS|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,125,Brytlyt,https://db-engines.com/en/system/Brytlyt,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,126,Transbase,https://db-engines.com/en/system/Transbase,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,127,MammothDB,https://db-engines.com/en/system/MammothDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,128,LeanXcale,https://db-engines.com/en/system/LeanXcale,Key-value store|Relational DBMS
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,129,SmallSQL,https://db-engines.com/en/system/SmallSQL,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,130,JethroData,https://db-engines.com/en/system/JethroData,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,131,BigObject,https://db-engines.com/en/system/BigObject,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,132,Linter,https://db-engines.com/en/system/Linter,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,133,DaggerDB,https://db-engines.com/en/system/DaggerDB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,133,Edge Intelligence,https://db-engines.com/en/system/Edge+Intelligence,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,133,K-DB,https://db-engines.com/en/system/K-DB,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,133,Sadas Engine,https://db-engines.com/en/system/Sadas+Engine,Relational
Relational DBMS,https://db-engines.com/en/ranking/relational+dbms,133,Yaacomo,https://db-engines.com/en/system/Yaacomo,Relational
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,1,Cassandra ,https://db-engines.com/en/system/Cassandra,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,2,HBase,https://db-engines.com/en/system/HBase,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,3,Microsoft Azure Cosmos DB ,https://db-engines.com/en/system/Microsoft+Azure+Cosmos+DB,Document store|Graph DBMS|Key-value store|Wide column store
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,4,Datastax Enterprise ,https://db-engines.com/en/system/Datastax+Enterprise,Wide column store|Document store|Graph DBMS
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,5,Microsoft Azure Table Storage,https://db-engines.com/en/system/Microsoft+Azure+Table+Storage,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,6,Accumulo,https://db-engines.com/en/system/Accumulo,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,7,Google Cloud Bigtable ,https://db-engines.com/en/system/Google+Cloud+Bigtable,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,8,ScyllaDB ,https://db-engines.com/en/system/ScyllaDB,Wide column
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,9,MapR-DB,https://db-engines.com/en/system/MapR-DB,Document store|Wide column store
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,10,Sqrrl,https://db-engines.com/en/system/Sqrrl,Document store|Graph DBMS|Key-value store|Wide column store
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,11,YugaByte DB,https://db-engines.com/en/system/YugaByte+DB,Document store|Key-value store|Wide column store
Wide column stores,https://db-engines.com/en/ranking/wide+column+store,12,Alibaba Cloud Table Store,https://db-engines.com/en/system/Alibaba+Cloud+Table+Store,Wide column
